target_id	length	eff_length	est_counts	tpm
YER053C-A	94	71	156	5652.46
YER054C	1627	1604	14	22.4541
YER055C	874	851	77	232.773
YER056C	1582	1559	80.6944	133.158
YER056C-A	346	323	114.151	909.177
YER057C	370	347	79	585.691
YER058W	304	281	3	27.4654
YER059W	1243	1220	8	16.8695
YER060W	1567	1544	7	11.6633
YER060W-A	1573	1550	4.3056	7.14617
YER061C	1309	1286	9	18.0042
YER062C	733	710	36	130.441
YER063W	637	614	10	41.8989
YER064C	1498	1475	31	54.0681
YER065C	1654	1631	1017	1604.13
YER066W	538	515	0	0
YER067W	466	443	99	574.914
YER068W	1744	1721	44	65.7723
YER069W	2572	2549	200	201.851
YER070W	2647	2624	51	50.0009
YER071C	361	338	11	83.7235
YER072W	370	347	59	437.415
YER073W	1543	1520	186	314.804
YER074W	388	365	237.039	1670.7
YER074W-A	238	215	9	107.69
YER075C	2767	2744	30	28.126
YER076C	889	866	1	2.97066
YER077C	2047	2024	12	15.2525
YER078C	1516	1493	4	6.89241
YER078W-A	145	122	0	0
YER079W	613	590	49	213.656
YER080W	1864	1841	61	85.2408
YER081W	1390	1367	10.7071	20.1499
YER082C	1645	1622	13	20.6188
YER083C	838	815	14	44.1918
YER084W	367	344	1	7.47847
YER085C	502	479	0	0
YER086W	1711	1688	84	128.02
YER087C-B	229	206	17	212.301
YER087W	1711	1688	7	10.6683
YER088C	1993	1970	51	66.6001
YER089C	1375	1352	23	43.7645
YER090W	1504	1481	58	100.75
YER091C	2284	2261	1187	1350.58
YER092W	358	335	7	53.7557
YER093C	4273	4250	18	10.8957
YER093C-A	394	371	2	13.8684
YER094C	598	575	60	268.445
YER095W	1183	1160	27	59.8793
YER096W	1519	1496	1	1.71965
YER098W	2245	2222	23	26.629
YER099C	937	914	26	73.181
YER100W	733	710	33	119.571
YER101C	1273	1250	26	53.51
YER102W	583	560	207.868	954.927
YER103W	1909	1886	697	950.741
YER104W	607	584	1	4.40513
YER105C	4156	4133	39	24.2756
YER106W	889	866	0	0
YER107C	1078	1055	13	31.7002
YER109C	2380	2357	2	2.18294
YER110C	3322	3299	153	119.311
YER111C	3262	3239	11	8.73681
YER112W	544	521	10	49.378
YER113C	2101	2078	10	12.3801
YER114C	3103	3080	43	35.9161
YER115C	556	533	4	19.3065
YER116C	805	782	17	55.926
YER117W	394	371	253.596	1758.49
YER118C	1084	1061	7	16.9728
YER119C	1327	1304	24	47.3484
YER120W	715	692	62	230.493
YER121W	325	302	4	34.0741
YER122C	1462	1439	57	101.903
YER123W	1555	1532	14	23.5093
YER124C	1702	1679	25	38.3054
YER125W	2410	2387	92	99.1532
YER126C	766	743	19	65.7864
YER127W	1054	1031	9	22.4572
YER128W	592	569	4	18.085
YER129W	3409	3386	21	15.9552
YER130C	1312	1289	93	185.61
YER131W	340	317	43.8286	355.688
YER132C	5242	5219	16	7.88686
YER133W	919	896	115	330.188
YER134C	517	494	17	88.5306
YER136W	1336	1313	59	115.6
YER137C	427	404	0	0
YER137C-A	1303	1280	14.282	28.7044
YER138C	5248	5225	42.4925	20.9217
YER138W-A	85	62	2.7749	115.14
YER139C	661	638	6	24.1937
YER140W	1651	1628	5	7.90109
YER141W	1441	1418	42	76.1981
YER142C	871	848	8	24.2698
YER143W	1267	1244	36	74.4481
YER144C	2398	2375	20	21.6639
YER145C	1195	1172	262	575.102
YER146W	262	239	7	75.3479
YER147C	1855	1832	23	32.2978
YER148W	703	680	24	90.7974
YER149C	1243	1220	4	8.43473
YER150W	427	404	280	1782.99
YER151C	2719	2696	41	39.1233
YER152C	1312	1289	10	19.9581
YER153C	745	722	12	42.7578
YER154W	1189	1166	10	22.0634
YER155C	6484	6461	38	15.1306
YER156C	997	974	21	55.4666
YER157W	2386	2363	19	20.6853
YER158C	1702	1679	16	24.5155
YER159C	409	386	12	79.977
YER159C-A	1303	1280	0.000402838	0.000809639
YER160C	5248	5225	14.2083	6.99561
YER161C	982	959	17	45.6039
YER162C	2245	2222	27	31.2601
YER163C	679	656	12	47.0596
YER164W	4387	4364	48	28.2962
YER165W	1714	1691	352	535.513
YER166W	4696	4673	52	28.6272
YER167W	2536	2513	37	37.8774
YER168C	1621	1598	27	43.4669
YER169W	2371	2348	40	43.8261
YER170W	658	635	4	16.2053
YER171W	2317	2294	12	13.4573
YER172C	6472	6449	38	15.1587
YER173W	1960	1937	6	7.9688
YER174C	715	692	3	11.1529
YER175C	880	857	103	309.192
YER175W-A	145	122	1	21.0868
YER176W	3346	3323	5	3.87089
YER177W	784	761	418.333	1414.19
YER178W	1243	1220	222	468.128
YER179W	985	962	2	5.34843
YER180C	784	761	0	0
YER180C-A	238	215	7	83.7589
YER182W	715	692	5	18.5881
YER183C	616	593	8	34.7062
YER184C	2365	2342	6	6.59076
YER185W	892	869	0	0
YER186C	901	878	0	0
YER187W	406	383	1	6.71696
YER188C-A	280	257	0	0
YER189W	349	326	0	0
YER190C-B	463	440	0	0
YER190W	5026	5003	0	0
YFL001W	1309	1286	7	14.0032
YFL002C	1801	1778	5	7.23452
YFL002W-A	5293	5270	3.0746	1.50089
YFL002W-B	1297	1274	2.72198	5.4965
YFL003C	2617	2594	5	4.95874
YFL004W	2467	2444	58	61.0517
YFL005W	628	605	53	225.368
YFL007W	6412	6389	63	25.3676
YFL008W	3658	3635	10	7.07729
YFL009W	2320	2297	25	27.9995
YFL010C	616	593	52.2432	226.645
YFL010W-A	265	242	23.7568	252.547
YFL011W	1621	1598	0	0
YFL012W	427	404	1	6.36781
YFL013C	2059	2036	32	40.4337
YFL014W	310	287	491	4401.2
YFL016C	1516	1493	66	113.725
YFL017C	460	437	4	23.5478
YFL017W-A	214	191	3	40.4072
YFL018C	1480	1457	263	464.373
YFL020C	349	326	0	0
YFL021W	1513	1490	67	115.68
YFL022C	1492	1469	85	148.857
YFL023W	2371	2348	12	13.1478
YFL024C	2479	2456	14	14.6646
YFL025C	3070	3047	12	10.1316
YFL026W	1276	1253	1	2.05315
YFL027C	1474	1451	8	14.1838
YFL028C	850	827	26	80.8796
YFL029C	1087	1064	5	12.0893
YFL030W	1138	1115	76	175.352
YFL031W	697	674	14	53.4367
YFL033C	5293	5270	41	20.0145
YFL034C-A	349	326	22	173.611
YFL034C-B	844	821	14	43.8688
YFL034W	3202	3179	9	7.28322
YFL036W	4036	4013	54	34.6175
YFL037W	1354	1331	70	135.298
YFL038C	601	578	85	378.323
YFL039C	1108	1085	752	1783.03
YFL040W	1603	1580	3	4.88467
YFL041W	1849	1826	85	119.754
YFL041W-A	172	149	0	0
YFL042C	2005	1982	15	19.4697
YFL044C	886	863	32	95.3917
YFL045C	745	722	90	320.683
YFL046W	604	581	4	17.7115
YFL047W	2125	2102	12	14.6865
YFL048C	1318	1295	44	87.4086
YFL049W	1852	1829	13	18.2852
YFL050C	2557	2534	0	0
YFL051C	463	440	0	0
YFL052W	1378	1355	8	15.1887
YFL053W	1756	1733	3	4.45342
YFL054C	1921	1898	3	4.06627
YFL055W	1657	1634	10	15.7441
YFL058W	1003	980	7	18.3757
YFL059W	877	854	9.75	29.3709
YFL060C	649	626	4	16.4383
YFL061W	658	635	1.5	6.07699
YFL062W	1120	1097	0	0
YFL064C	505	482	0	0
YFL065C	289	266	1.69539	16.3968
YFL066C	1159	1136	3.69455	8.36671
YFL067W	508	485	0	0
YFL068W	463	440	0	0
YFR001W	595	572	6	26.9853
YFR002W	2500	2477	29	30.1192
YFR003C	448	425	9	54.4785
YFR004W	901	878	78	228.545
YFR005C	1327	1304	2	3.9457
YFR006W	1588	1565	9	14.7945
YFR007W	1042	1019	3	7.57388
YFR008W	646	623	4	16.5175
YFR009W	2239	2216	50	58.0459
YFR010W	1480	1457	71	125.363
YFR011C	493	470	20	109.472
YFR012W	589	566	2	9.09044
YFR012W-A	67	44	0	0
YFR013W	2344	2321	16	17.7344
YFR014C	1321	1298	17	33.6934
YFR015C	2107	2084	5	6.17225
YFR016C	3682	3659	35	24.608
YFR017C	568	545	61	287.942
YFR018C	1072	1049	8	19.6194
YFR019W	6817	6794	35	13.253
YFR020W	679	656	2	7.84327
YFR021W	1483	1460	8	14.0964
YFR022W	2182	2159	79	94.1338
YFR023W	1816	1793	3	4.3044
YFR024C-A	1360	1337	43	82.7386
YFR025C	988	965	13	34.6567
YFR026C	490	467	0	0
YFR027W	826	803	5	16.0186
YFR028C	1636	1613	7	11.1644
YFR029W	2017	1994	19	24.5132
YFR030W	3088	3065	227	190.531
YFR031C	3493	3470	12	8.89658
YFR031C-A	745	722	233.623	832.433
YFR032C	850	827	1	3.11075
YFR032C-A	160	137	153	2873.04
YFR032C-B	244	221	0	0
YFR033C	424	401	116	744.192
YFR034C	919	896	33	94.7495
YFR035C	325	302	2	17.037
YFR036W	355	332	11	85.2365
YFR037C	1654	1631	27	42.5874
YFR038W	2542	2519	15	15.3191
YFR039C	1513	1490	15	25.8986
YFR040W	2989	2966	47	40.766
YFR041C	868	845	9	27.4004
YFR042W	583	560	5	22.9696
YFR043C	694	671	5	19.1698
YFR044C	1426	1403	57	104.517
YFR045W	910	887	5	14.5017
YFR046C	1066	1043	4	9.86613
YFR047C	868	845	18	54.8008
YFR048W	1969	1946	15	19.8299
YFR049W	352	329	59	461.347
YFR050C	781	758	62	210.423
YFR051C	1621	1598	48	77.2744
YFR052W	805	782	42	138.17
YFR053C	1438	1415	350	636.331
YFR055W	1003	980	2	5.25019
YFR057W	436	413	0	0
YGL001C	1030	1007	15	38.3207
YGL002W	631	608	8	33.8499
YGL003C	1681	1658	11	17.0679
YGL004C	1234	1211	3	6.37306
YGL005C	820	797	6	19.3671
YGL006W	3502	3479	58	42.8889
YGL006W-A	91	68	1	37.8323
YGL007C-A	67	44	0	0
YGL008C	2737	2714	1625.22	1540.54
YGL009C	2320	2297	1633	1828.93
YGL010W	505	482	14	74.7226
YGL011C	739	716	55	197.615
YGL012W	1402	1379	60	111.933
YGL013C	3187	3164	19	15.4486
YGL014W	2647	2624	42	41.1772
YGL015C	373	350	0	0
YGL016W	3226	3203	16	12.8509
YGL017W	1492	1469	6	10.5075
YGL018C	535	512	2	10.0492
YGL019W	817	794	13	42.1206
YGL020C	688	665	10	38.6856
YGL021W	2263	2240	12	13.7818
YGL022W	2137	2114	62	75.4498
YGL023C	1888	1865	20	27.5881
YGL025C	1174	1151	22	49.1721
YGL026C	2104	2081	264	326.365
YGL027C	2482	2459	32	33.4782
YGL028C	1609	1586	15	24.331
YGL029W	343	320	7	56.2755
YGL030W	298	275	238	2226.46
YGL031C	448	425	223.239	1351.3
YGL032C	244	221	0	0
YGL033W	625	602	0	0
YGL035C	1495	1472	32	55.926
YGL036W	2710	2687	31	29.6801
YGL037C	631	608	294	1243.98
YGL038C	1423	1400	29	53.2894
YGL039W	1027	1004	6	15.3741
YGL040C	1009	986	27	70.4463
YGL041C-B	163	140	0	0
YGL041W-A	445	422	5	30.481
YGL043W	910	887	23	66.7076
YGL044C	871	848	11	33.3709
YGL045W	1609	1586	31	50.284
YGL047W	589	566	3	13.6357
YGL048C	1198	1175	54	118.23
YGL049C	2725	2702	26	24.7548
YGL050W	802	779	6	19.8146
YGL051W	685	662	3	11.6583
YGL053W	694	671	5	19.1698
YGL054C	397	374	76	522.773
YGL055W	1513	1490	291	502.433
YGL056C	1564	1541	81	135.224
YGL057C	844	821	18	56.4028
YGL058W	499	476	12	64.8553
YGL059W	1456	1433	34	61.0385
YGL060W	1906	1883	6	8.19732
YGL061C	724	701	3	11.0097
YGL062W	3517	3494	205.958	151.645
YGL063W	1093	1070	4	9.61717
YGL064C	1666	1643	6	9.39474
YGL065C	1492	1469	27	47.2839
YGL066W	1954	1931	33	43.9646
YGL067W	1135	1112	9	20.8214
YGL068W	565	542	20	94.9297
YGL070C	349	326	7	55.2397
YGL071W	2053	2030	38	48.1569
YGL073W	2482	2459	28	29.2935
YGL075C	1144	1121	2	4.58982
YGL076C	715	692	383.677	1426.37
YGL077C	1672	1649	31	48.3629
YGL078C	1552	1529	26	43.7459
YGL079W	637	614	3	12.5697
YGL080W	373	350	17	124.955
YGL081W	943	920	4	11.1852
YGL082W	1126	1103	15	34.9854
YGL083W	2395	2372	6	6.5074
YGL084C	1663	1640	27	42.3537
YGL085W	805	782	2	6.57952
YGL086W	2230	2207	10	11.6565
YGL087C	394	371	24	166.421
YGL089C	343	320	6	48.2361
YGL090W	1246	1223	5	10.5176
YGL091C	967	944	17	46.3285
YGL092W	3934	3911	40	26.3114
YGL093W	2734	2711	25	23.7237
YGL094C	3328	3305	6	4.67037
YGL095C	1714	1691	24	36.5123
YGL096W	811	788	12	39.1766
YGL097W	1429	1406	17	31.1053
YGL098W	718	695	10	37.0157
YGL099W	1903	1880	24	32.8416
YGL100W	1030	1007	11	28.1018
YGL101W	628	605	4	17.0089
YGL103W	430	407	327	2066.92
YGL104C	1441	1418	14	25.3994
YGL105W	1111	1088	86	203.348
YGL106W	430	407	34	214.91
YGL107C	1921	1898	17	23.0422
YGL108C	403	380	7	47.3899
YGL110C	1855	1832	14	19.6596
YGL111W	1372	1349	17	32.4196
YGL112C	1531	1508	26	44.3551
YGL113W	1987	1964	4	5.2395
YGL114W	2158	2135	25	30.124
YGL115W	949	926	20	55.5636
YGL116W	1813	1790	6	8.62322
YGL117W	778	755	39	132.889
YGL119W	1486	1463	12	21.1012
YGL120C	2284	2261	20	22.7562
YGL121C	361	338	59	449.062
YGL122C	1558	1535	50	83.7978
YGL123W	745	722	411	1464.45
YGL124C	1915	1892	7	9.51805
YGL125W	1783	1760	165	241.181
YGL126W	1123	1100	13	30.4034
YGL127C	364	341	6	45.2656
YGL128C	832	809	6	19.0798
YGL129C	1333	1310	16	31.421
YGL130W	1360	1337	22	42.3314
YGL131C	4192	4169	20	12.3415
YGL133W	3775	3752	22	15.0845
YGL134W	1282	1259	11	22.477
YGL135W	634	611	388.017	1633.73
YGL136C	943	920	0	0
YGL137W	2650	2627	77	75.4053
YGL138C	1018	995	0	0
YGL139W	2389	2366	17	18.4844
YGL140C	3640	3617	39	27.7388
YGL141W	2713	2690	32	30.6033
YGL142C	1831	1808	14	19.9205
YGL143C	1222	1199	6	12.8737
YGL144C	2038	2015	11	14.0439
YGL145W	2086	2063	17	21.1993
YGL146C	916	893	7	20.1659
YGL147C	556	533	136.266	657.706
YGL148W	1111	1088	75	177.339
YGL150C	4450	4427	39	22.6635
YGL151W	3379	3356	19	14.5647
YGL153W	1006	983	8	20.9367
YGL154C	799	776	2	6.6304
YGL155W	1111	1088	2	4.72903
YGL156W	3232	3209	200	160.336
YGL157W	1024	1001	10	25.7002
YGL158W	1519	1496	0	0
YGL159W	1093	1070	5	12.0215
YGL160W	1693	1670	17	26.1881
YGL161C	913	890	17	49.1394
YGL162W	880	857	3	9.00558
YGL163C	2677	2654	15	14.5399
YGL164C	1303	1280	10	20.0984
YGL166W	658	635	12	48.6159
YGL167C	2833	2810	49.9591	45.7382
YGL168W	313	290	7.04092	62.4601
YGL169W	1261	1238	11	22.8583
YGL170C	1222	1199	0	0
YGL171W	1675	1652	17	26.4734
YGL172W	1399	1376	17	31.7835
YGL173C	4567	4544	99	56.049
YGL174W	781	758	7	23.7575
YGL175C	1018	995	2	5.17104
YGL176C	1645	1622	3	4.75819
YGL178W	2560	2537	40	40.5612
YGL179C	1663	1640	13	20.3925
YGL180W	2674	2651	81	78.6043
YGL181W	1171	1148	49	109.806
YGL183C	640	617	7	29.1866
YGL184C	1378	1355	76	144.293
YGL185C	1120	1097	12	28.1414
YGL186C	1720	1697	57	86.41
YGL187C	448	425	144	871.655
YGL188C-A	121	98	1	26.251
YGL189C	340	317	192.171	1559.56
YGL190C	1561	1538	39	65.2348
YGL191W	370	347	287	2127.76
YGL192W	1783	1760	12	17.5404
YGL193C	292	269	0	0
YGL194C	1339	1316	16	31.2777
YGL194C-A	223	200	3	38.5889
YGL195W	7999	7976	134	43.2206
YGL196W	1267	1244	33	68.244
YGL197W	4444	4421	37	21.5304
YGL198W	688	665	13	50.2913
YGL200C	592	569	25	113.031
YGL201C	3034	3011	15.2991	13.0716
YGL202W	1483	1460	103	181.491
YGL203C	2170	2147	31	37.145
YGL204C	286	263	1	9.78173
YGL205W	2227	2204	5	5.83619
YGL206C	4942	4919	230	120.288
YGL207W	3088	3065	59	49.5214
YGL208W	1228	1205	27	57.6432
YGL209W	1129	1106	6	13.9562
YGL210W	649	626	11	45.2053
YGL211W	1060	1037	8	19.8464
YGL212W	931	908	8	22.666
YGL213C	1174	1151	24	53.6423
YGL215W	1339	1316	71	138.795
YGL216W	2398	2375	18	19.4976
YGL219C	1360	1337	45	86.5869
YGL220W	343	320	7	56.2755
YGL221C	847	824	18	56.1974
YGL222C	508	485	31	164.434
YGL223C	1234	1211	11	23.3679
YGL224C	823	800	7	22.5102
YGL225W	994	971	44	116.575
YGL226C-A	241	218	9	106.208
YGL226W	352	329	3	23.4583
YGL227W	2857	2834	61	55.3734
YGL228W	1714	1691	47	71.5032
YGL229C	2437	2414	3	3.19709
YGL230C	424	401	1	6.41545
YGL231C	553	530	28	135.911
YGL232W	850	827	11	34.2183
YGL233W	2713	2690	20	19.1271
YGL234W	2389	2366	124	134.827
YGL235W	517	494	0	0
YGL236C	1990	1967	5	6.53938
YGL237C	778	755	19	64.7408
YGL238W	2863	2840	34	30.7987
YGL240W	733	710	1	3.62337
YGL241W	2995	2972	20	17.3122
YGL242C	526	503	13	66.4885
YGL243W	1183	1160	4	8.87101
YGL244W	1657	1634	33	51.9557
YGL245W	2107	2084	170	209.856
YGL246C	1144	1121	5	11.4745
YGL247W	574	551	2	9.33791
YGL248W	1090	1067	34	81.9758
YGL249W	2095	2072	0	0
YGL250W	706	683	9	33.8995
YGL251C	3544	3521	1	0.730643
YGL252C	1747	1724	31	46.2589
YGL253W	1441	1418	280	507.987
YGL254W	880	857	3	9.00558
YGL255W	1111	1088	1079	2551.31
YGL256W	1129	1106	2	4.65207
YGL257C	1657	1634	7	11.0209
YGL258W	601	578	0	0
YGL258W-A	214	191	0	0
YGL259W	478	455	0.369176	2.08734
YGL260W	211	188	0	0
YGL261C	343	320	0	0
YGL262W	508	485	0	0
YGL263W	1123	1100	0	0
YGR001C	727	704	21	76.7393
YGR002C	1411	1388	23	42.6294
YGR003W	2215	2192	10	11.7363
YGR004W	1369	1346	5	9.55644
YGR005C	1183	1160	23	51.0083
YGR006W	736	713	6	21.6488
YGR007W	952	929	15	41.5381
YGR008C	235	212	111	1346.97
YGR009C	1936	1913	69	92.7909
YGR010W	1168	1145	5	11.234
YGR012W	1162	1139	4	9.03457
YGR013W	1843	1820	21	29.6838
YGR014W	3901	3878	9	5.97043
YGR015C	967	944	8	21.8016
YGR016W	553	530	0	0
YGR017W	874	851	14	42.3223
YGR018C	310	287	0	0
YGR019W	1396	1373	100	187.37
YGR020C	337	314	31	253.982
YGR021W	853	830	10	30.9951
YGR023W	1636	1613	23	36.683
YGR024C	694	671	2	7.66794
YGR026W	817	794	46	149.042
YGR027C	307	284	328.27	2973.61
YGR027W-A	1303	1280	8.08675	16.2531
YGR027W-B	5248	5225	0	0
YGR028W	1069	1046	19	46.7297
YGR029W	550	527	10	48.8158
YGR030C	457	434	4	23.7105
YGR031C-A	472	449	0	0
YGR031W	1009	986	3	7.82736
YGR032W	5668	5645	401.781	183.104
YGR033C	700	677	14	53.1999
YGR034W	364	341	168	1267.44
YGR035C	331	308	2	16.7052
YGR035W-A	202	179	0	0
YGR036C	700	677	3	11.4
YGR037C	244	221	61	710.082
YGR038C-A	1303	1280	1.1862	2.38407
YGR038C-B	5248	5225	11.8702	5.84446
YGR038W	649	626	20	82.1915
YGR040W	1087	1064	9	21.7607
YGR041W	1624	1601	5	8.03433
YGR042W	796	773	12	39.9368
YGR043C	982	959	260	697.471
YGR044C	883	860	5	14.9569
YGR046W	1138	1115	18	41.5307
YGR047C	3058	3035	12	10.1717
YGR048W	1066	1043	20	49.3307
YGR049W	544	521	7	34.5646
YGR050C	337	314	0	0
YGR052W	1090	1067	15	36.1658
YGR053C	832	809	3	9.5399
YGR054W	1909	1886	39	53.1979
YGR055W	1705	1682	68	104.005
YGR056W	2767	2744	25	23.4384
YGR057C	709	686	5	18.7507
YGR058W	988	965	12	31.9908
YGR059W	1519	1496	0	0
YGR060W	910	887	270	783.089
YGR061C	4057	4034	105	66.9614
YGR062C	931	908	3	8.49976
YGR063C	289	266	7	67.6998
YGR065C	1762	1739	276	408.301
YGR066C	859	836	9	27.6954
YGR067C	2395	2372	183	198.476
YGR068C	1741	1718	4	5.98974
YGR070W	3448	3425	4	3.00449
YGR071C	2563	2540	8	8.10266
YGR072W	1144	1121	3	6.88473
YGR074W	421	398	7	45.2466
YGR075C	709	686	1	3.75014
YGR076C	454	431	2	11.9378
YGR077C	1750	1727	8	11.9171
YGR078C	580	557	5	23.0933
YGR079W	1093	1070	14	33.6601
YGR080W	979	956	32	86.1119
YGR081C	613	590	12	52.3239
YGR082W	532	509	22	111.193
YGR083C	1936	1913	45	60.5158
YGR084C	1000	977	8	21.0653
YGR085C	505	482	206.93	1104.45
YGR086C	1000	977	173	455.536
YGR087C	1672	1649	47.6329	74.3118
YGR088W	1669	1646	108	168.797
YGR089W	2791	2768	11	10.2235
YGR090W	3694	3671	47	32.937
YGR091W	1465	1442	7	12.4883
YGR092W	1699	1676	3	4.60488
YGR093W	1504	1481	5	8.68533
YGR094W	3295	3272	190	149.387
YGR095C	652	629	9	36.8098
YGR096W	925	902	2	5.7042
YGR097W	3421	3398	30	22.7127
YGR098C	4873	4850	7	3.71302
YGR099W	2047	2024	3	3.81313
YGR100W	2833	2810	23	21.0568
YGR101W	1021	998	18	46.3995
YGR102C	532	509	42	212.277
YGR103W	1798	1775	37	53.6259
YGR104C	904	881	7	20.4406
YGR105W	214	191	11	148.16
YGR106C	778	755	70	238.519
YGR108W	1396	1373	2	3.74741
YGR109C	1123	1100	4	9.35489
YGR109W-A	853	830	0	0
YGR109W-B	4624	4601	0	0
YGR110W	1318	1295	13	25.8253
YGR111W	1183	1160	18	39.9196
YGR112W	1150	1127	5	11.4135
YGR113W	1012	989	10	26.0121
YGR116W	4336	4313	55	32.8061
YGR117C	1411	1388	15	27.8018
YGR118W	418	395	190.107	1238.15
YGR119C	1606	1583	30	48.7541
YGR120C	769	746	4	13.7941
YGR121C	1459	1436	15	26.8725
YGR121W-A	196	173	0	0
YGR122W	1189	1166	11	24.2698
YGR123C	1522	1499	9	15.4459
YGR124W	1699	1676	153.988	236.366
YGR125W	3091	3068	18	15.0934
YGR126W	673	650	15	59.3675
YGR127W	919	896	13	37.3256
YGR128C	2122	2099	14	17.1588
YGR129W	628	605	1	4.25222
YGR130C	2431	2408	95	101.494
YGR131W	505	482	0	0
YGR132C	844	821	61	191.143
YGR133W	532	509	6	30.3253
YGR134W	3349	3326	9	6.96132
YGR135W	757	734	49	171.74
YGR136W	706	683	68	256.129
YGR138C	1825	1802	395.138	564.112
YGR140W	2851	2828	3	2.72906
YGR141W	1384	1361	22	41.5849
YGR142W	1213	1190	86	185.919
YGR143W	2296	2273	18	20.3725
YGR144W	961	938	142	389.455
YGR145W	2104	2081	9	11.1261
YGR146C	616	593	121	524.931
YGR146C-A	142	119	1	21.6184
YGR147C	847	824	16	49.9533
YGR148C	448	425	143.761	870.21
YGR149W	1279	1256	22	45.0614
YGR150C	2575	2552	2	2.01614
YGR152C	799	776	1	3.3152
YGR153W	634	611	0	0
YGR154C	1051	1028	10	25.0252
YGR155W	1504	1481	272	472.482
YGR156W	1258	1235	14	29.163
YGR157W	2590	2567	73	73.1591
YGR158C	733	710	6	21.7402
YGR159C	1225	1202	42	89.891
YGR161C	772	749	152	522.075
YGR161C-C	1303	1280	1.1862	2.38407
YGR161C-D	5248	5225	0	0
YGR161W-A	1297	1274	2.72198	5.4965
YGR161W-B	5293	5270	3.0746	1.50089
YGR161W-C	259	236	7	76.3058
YGR162W	2839	2816	78	71.2579
YGR163W	1006	983	23	60.1929
YGR165W	1018	995	10	25.8552
YGR166W	1663	1640	9	14.1179
YGR167W	682	659	39	152.248
YGR168C	1111	1088	1	2.36452
YGR169C	1195	1172	0	0
YGR169C-A	259	236	8	87.2066
YGR170W	3397	3374	8	6.09981
YGR171C	1708	1685	4	6.10705
YGR172C	727	704	18	65.7765
YGR173W	1087	1064	14	33.8499
YGR174C	493	470	14	76.6305
YGR174W-A	67	44	2	116.936
YGR175C	1471	1448	128	227.412
YGR177C	1588	1565	2	3.28766
YGR178C	2149	2126	51	61.7132
YGR179C	1201	1178	3	6.5516
YGR180C	1018	995	102	263.723
YGR181W	298	275	15	140.323
YGR183C	181	158	71	1156.04
YGR184C	5833	5810	77	34.0946
YGR185C	1165	1142	49	110.383
YGR186W	2188	2165	36	42.7775
YGR187C	1165	1142	17	38.2961
YGR188C	3046	3023	6	5.10604
YGR189C	1504	1481	144	250.137
YGR191W	1792	1769	23	33.4481
YGR192C	979	956	5399.15	14529.1
YGR193C	1213	1190	40	86.4737
YGR194C	1783	1760	11	16.0787
YGR195W	721	698	9	33.171
YGR196C	2434	2411	35	37.3458
YGR197C	1624	1601	17	27.3167
YGR198W	2434	2411	11	11.7373
YGR199W	2260	2237	16	18.4003
YGR200C	2347	2324	24	26.5672
YGR201C	658	635	34	137.745
YGR202C	1255	1232	17	35.4985
YGR203W	427	404	7	44.5746
YGR204C-A	94	71	0	0
YGR204W	2821	2798	180	165.499
YGR205W	853	830	4	12.398
YGR206W	286	263	7	68.4721
YGR207C	766	743	25	86.561
YGR208W	910	887	10	29.0033
YGR209C	295	272	175	1655.16
YGR210C	1216	1193	9	19.4077
YGR211W	1441	1418	55	99.7833
YGR212W	1387	1364	6	11.3164
YGR213C	934	911	0	0
YGR214W	739	716	232.368	834.901
YGR215W	313	290	12	106.452
YGR216C	1810	1787	12	17.2754
YGR217W	6100	6077	18	7.61999
YGR218W	3235	3212	120	96.1118
YGR220C	790	767	12	40.2492
YGR221C	1849	1826	1	1.40887
YGR222W	862	839	7	21.4638
YGR223C	1327	1304	5	9.86424
YGR224W	1822	1799	0	0
YGR225W	1762	1739	7	10.3555
YGR227W	1558	1535	8	13.4077
YGR229C	1498	1475	31	54.0681
YGR230W	394	371	0	0
YGR231C	913	890	38	109.841
YGR232W	667	644	25	99.8678
YGR233C	3517	3494	32	23.5612
YGR234W	1180	1157	94	209.009
YGR235C	682	659	35	136.632
YGR236C	268	245	24	252.009
YGR237C	2338	2315	34	37.7832
YGR238C	2629	2606	10	9.87181
YGR239C	847	824	51	159.226
YGR240C	2944	2921	356	313.538
YGR240C-A	181	158	0	0
YGR241C	1687	1664	9	13.9143
YGR243W	421	398	48	310.263
YGR244C	1264	1241	69	143.037
YGR245C	2284	2261	16	18.205
YGR246C	1771	1748	15	22.076
YGR247W	700	677	1	3.79999
YGR248W	748	725	31	110.001
YGR249W	1351	1328	7	13.5604
YGR250C	2326	2303	273	304.958
YGR251W	571	548	6	28.1671
YGR252W	1300	1277	6	12.0874
YGR253C	763	740	82	285.071
YGR254W	1294	1271	3326.03	6732.12
YGR255C	1420	1397	9	16.5736
YGR256W	1459	1436	99	177.358
YGR257C	1233	1210	12	25.5133
YGR258C	3076	3053	32	26.9646
YGR260W	1585	1562	31	51.0566
YGR261C	2410	2387	15	16.1663
YGR262C	766	743	10	34.6244
YGR263C	1255	1232	6	12.5289
YGR264C	2236	2213	74	86.0244
YGR266W	2086	2063	8	9.97613
YGR267C	712	689	17	63.4747
YGR268C	577	554	16	74.2987
YGR270W	4120	4097	30	18.8376
YGR271C-A	682	659	7	27.3265
YGR271W	5884	5861	25	10.9734
YGR273C	505	482	0	0
YGR274C	3181	3158	14	11.4048
YGR275W	454	431	8	47.7512
YGR276C	1642	1619	25	39.725
YGR277C	898	875	11	32.3412
